Status,Store code,Business name,Address line 1,Address line 2,Address line 3,Address line 4,Address line 5,Sub-locality,Locality,Administrative area,Country / Region,Postal code,Primary phone,Additional phones,Website,Primary category,Additional categories,Sunday hours,Monday hours,Tuesday hours,Wednesday hours,Thursday hours,Friday hours,Saturday hours,Special hours,From the business,Opening date,Labels,AdWords location extensions phone,Accessibility: Assisted listening devices (has_assisted_listening_devices),Accessibility: Assistive hearing loop (has_hearing_loop),Accessibility: Auracast broadcast audio (has_auracast_broadcast_audio),Accessibility: Wheelchair accessible entrance (has_wheelchair_accessible_entrance),Accessibility: Wheelchair accessible parking lot (has_wheelchair_accessible_parking),Accessibility: Wheelchair accessible restroom (has_wheelchair_accessible_restroom),Accessibility: Wheelchair accessible seating (has_wheelchair_accessible_seating),Amenities: Gender-neutral restroom (has_restroom_unisex),Children: Discounts for kids (has_discounts_for_kids),Children: Family discount (has_discounts_for_families),Children: Has changing table(s) (has_changing_tables),Children: Nursing room (has_lactation_space),Crowd: LGBTQ+ friendly (welcomes_lgbtq),Crowd: Transgender safespace (is_transgender_safespace),From the business: Identifies as Asian-owned (is_owned_by_asian),From the business: Identifies as Black-owned (is_black_owned),From the business: Identifies as Indigenous-owned (is_owned_by_indigenous),From the business: Identifies as LGBTQ+ owned (is_owned_by_lgbtq),From the business: Identifies as Latino-owned (is_owned_by_latinx),From the business: Identifies as disabled-owned (is_owned_by_disability),From the business: Identifies as veteran-owned (is_owned_by_veterans),From the business: Identifies as women-owned (is_owned_by_women),Parking: Free parking garage (has_parking_garage_free),Parking: Free parking lot (has_parking_lot_free),Parking: Free street parking (has_parking_street_free),Parking: On-site parking (has_onsite_parking),Parking: Paid parking garage (has_parking_garage_paid),Parking: Paid parking lot (has_parking_lot_paid),Parking: Paid street parking (has_parking_street_paid),Payments: Cash-only (requires_cash_only),Payments: Checks (pay_check),Payments: Credit cards (pay_credit_card),Payments: Credit cards (pay_credit_card_types_accepted): American Express (american_express),Payments: Credit cards (pay_credit_card_types_accepted): China Union Pay (china_union_pay),Payments: Credit cards (pay_credit_card_types_accepted): Diners Club (diners_club),Payments: Credit cards (pay_credit_card_types_accepted): Discover (discover),Payments: Credit cards (pay_credit_card_types_accepted): JCB (jcb),Payments: Credit cards (pay_credit_card_types_accepted): MasterCard (mastercard),Payments: Credit cards (pay_credit_card_types_accepted): VISA (visa),Payments: Debit cards (pay_debit_card),Payments: NFC mobile payments (pay_mobile_nfc),Place page URLs: Appointment links (url_appointment),Place page URLs: Facebook (url_facebook),Place page URLs: Instagram (url_instagram),Place page URLs: Linkedin (url_linkedin),Place page URLs: Pinterest (url_pinterest),Place page URLs: Texting number (url_text_messaging),Place page URLs: Tiktok (url_tiktok),Place page URLs: WhatsApp (url_whatsapp),Place page URLs: X (Twitter) (url_twitter),Place page URLs: Youtube (url_youtube),Place page attributes: Primary chat (preferred_messaging_service),Planning: Appointment required (requires_appointments),Service options: Online classes (offers_online_classes),Service options: Onsite services (has_onsite_services)
Published,117,Aqua-Tots Swim School Eagan,2115 Cliff Rd.,,,,,,Eagan,MN,US,55122,(651) 212-2144,,https://www.aqua-tots.com/eagan/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:45-15:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,08:45-15:00,"2026-07-04: x, 2026-07-05: x","Aqua-Tots Swim School in Eagan provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 651-212-2144,,,,Yes,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Eagan,https://www.facebook.com/AquaTotsEagan/,https://www.instagram.com/aquatotseagan/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,Yes,No,Yes
Published,Permanently Closed,Aqua-Tots Swim School,125 Cherokee Boulevard,,,,,,Chattanooga,TN,US,37405,,,,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",13:00-18:00,09:00-20:00,08:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,08:30-15:00,"2024-07-04: x, 2024-07-05: x, 2024-07-06: x, 2024-07-07: x, 2024-09-02: x",,,aqua-tots,+1 423-702-4591,,,,Yes,Yes,Yes,,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,No,,,,,,,,Yes,,Yes,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Chattanooga%2520Downtown,https://www.facebook.com/AquaTotsChattanooga/,https://www.instagram.com/aquatotschattanooga/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,,Yes
Published,142,Aqua-Tots Swim School Corpus Christi,5702 South Staples Street,,,,,,Corpus Christi,TX,US,78413,(361) 993-7946,,https://www.aqua-tots.com/corpus-christi?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",10:00-12:00,"09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00","09:00-13:00, 14:30-20:00",09:00-14:00,"2026-07-04: x, 2026-09-07: x","Aqua-Tots Swim School in Corpus Christi provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 361-993-7946,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Corpus%2520Christi,https://www.facebook.com/AquaTotsCorpusChristi/,https://www.instagram.com/aquatots_corpuschristi/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatots_corpuschristi,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,278,Aqua Tots Swim School Holland,12610 Felch Street,,,,,,Holland,MI,US,49424,(616) 330-3830,,https://www.aqua-tots.com/holland/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,Swimming instructor,09:00-12:00,10:00-20:00,10:00-20:00,10:00-14:00,10:00-20:00,10:00-20:00,09:00-14:00,"2025-11-27: x, 2025-12-24: x, 2025-12-25: x, 2025-12-26: 10:00-14:00, 2025-12-27: 10:00-14:00, 2025-12-28: 10:00-14:00, 2025-12-29: 10:00-14:00, 2025-12-30: 10:00-14:00, 2025-12-31: x, 2026-01-01: x","Aqua-Tots Swim School in Holland provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,Yes,,Yes,,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua%2520Tots%2520Swim%2520School%2520Holland,https://www.facebook.com/aquatotsholland/,https://www.instagram.com/aquatotswestmi/,,https://www.pinterest.com/aquatotsswimschool/,sms:+16163303830,,,,https://www.youtube.com/@AquaTotsWestMi,Text message (text_messaging),,No,Yes
Published,Orland Park,Aqua-Tots Swim School Orland Park,15565 S 94th Ave.,,,,,,Orland Park,IL,US,60462,(708) 918-4020,,https://www.aqua-tots.com/orland-park/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,15:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-18:50,09:00-14:30,2026-07-04: x,"Aqua-Tots Swim School in Orland Park provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Orland%2520Park,https://www.facebook.com/AquaTotsOrlandPark,https://www.instagram.com/aquatotsorlandpark/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsoc,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,14256949665590785725,Aqua-Tots Swim School Île-Perrot,128-25 Boulevard Don-Quichotte,,,,,,L'Île-Perrot,QC,CA,J7V 7X4,(514) 446-3600,,https://www.aqua-tots.com/ile-perrot/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",08:30-14:00,,09:00-20:00,16:00-20:00,09:00-20:00,,08:30-14:00,,"Aqua-Tots Swim School in L'Île-Perrot provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and “safety first, fun every second” approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 32° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we’ve been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",2026-06-16,,,,,,Yes,Yes,,,,,,,,,,[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],[NOT APPLICABLE],,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,,https://www.facebook.com/AquaTotsIlePerrot/,https://www.instagram.com/aquatotsileperrot,,,,,,,,,,,Yes
Published,5993700000000000000,Aqua-Tots Swim School Hawaiian Gardens,12130 East Carson Street,,,,,,Hawaiian Gardens,CA,US,90716,(562) 888-6500,,https://www.aqua-tots.com/hawaiian-gardens/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",09:00-14:00,11:00-19:30,10:00-19:30,10:00-19:30,11:00-19:30,10:00-15:00,09:00-15:00,"2026-09-05: x, 2026-09-06: x, 2026-09-07: x","Aqua-Tots Swim School in Hawaiian Gardens provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,,,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,Yes,,,,,,,,Yes,Yes,,https://www.facebook.com/AquaTotsHawaiianGardens/,https://www.instagram.com/aquatotsoc/,,,,https://www.tiktok.com/@aquatotsoc,,,,,,No,
Published,Oklahoma City,Aqua-Tots Swim School Oklahoma City,8405 North Rockwell Avenue,,,,,,Oklahoma City,OK,US,73132,(405) 721-1871,,https://www.aqua-tots.com/oklahoma-city?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-14:30,2026-09-07: x,"Aqua-Tots Swim School in Oklahoma City provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 405-721-1871,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Oklahoma%2520City,https://www.facebook.com/AquaTotsOklahomaCity/,https://www.instagram.com/aquatots_okc/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,182,Aqua-Tots Swim School Farmington Hills,31221 W. 14 Mile Rd.,,,,,,Farmington Hills,MI,US,48334,(248) 537-4004,,https://www.aqua-tots.com/farmington-hills/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school",09:00-16:00,10:00-20:30,10:00-20:30,10:00-15:00,10:00-20:30,10:00-20:30,09:00-16:00,"2025-11-27: x, 2025-12-24: x, 2025-12-25: x, 2025-12-26: 10:00-14:00, 2025-12-27: 10:00-14:00, 2025-12-28: 10:00-14:00, 2025-12-29: 10:00-14:00, 2025-12-30: 10:00-14:00, 2025-12-31: x, 2026-01-01: x","Aqua-Tots Swim School in Farmington Hills provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 248-537-4004,,,,Yes,Yes,,,,,,,,,,,,,,,,,Yes,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Farmington%2520Hills,https://www.facebook.com/AquaTotsFarmingtonHills/,https://www.instagram.com/aquatotsmi/,,https://www.pinterest.com/aquatotsswimschool/,sms:+12485374004,https://www.tiktok.com/@aquatotsmi,,,https://www.youtube.com/channel/UCvKVHB54fl4jpx2Y4M9t1ZA,Text message (text_messaging),Yes,No,Yes
Published,Toms River,Aqua-Tots Swim School Toms River,1358 Hooper Avenue,,,,,,Toms River,NJ,US,08753,(732) 917-4743,,https://www.aqua-tots.com/toms-river/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",08:30-13:30,08:30-20:00,15:30-20:00,08:30-20:00,08:30-20:00,08:30-13:30,08:30-13:30,,"Aqua-Tots Swim School in Toms River provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,,,,,No,,Yes,,,,,,,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Toms%2520River,https://www.facebook.com/AquaTotsTomsRiver/,https://www.instagram.com/aquatotstomsriver/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotstomsriver,,,https://www.youtube.com/channel/UCvKVHB54fl4jpx2Y4M9t1ZA,Text message (text_messaging),,No,Yes
Published,208-2,Aqua-Tots Swim School Davie,11510 W. State Rd. 84,,,,,,Davie,FL,US,33325,(786) 785-1717,,https://www.aqua-tots.com/davie/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimming facility,Swimming instructor,Baby swimming school",09:00-15:00,10:00-20:00,10:00-20:00,09:30-14:00,10:00-20:00,09:30-20:00,09:00-15:00,"2026-06-29: 10:00-14:00, 2026-06-30: 10:00-14:00, 2026-07-01: 10:00-14:00, 2026-07-02: 10:00-14:00, 2026-07-03: 10:00-14:00, 2026-07-04: x, 2026-07-05: 09:00-15:00","Aqua-Tots Swim School in Davie provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,(786) 785-1717,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Davie,https://www.facebook.com/AquaTotsDavie/,https://www.instagram.com/aquatotsflorida/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsdavie,,,https://www.youtube.com/channel/UCvKVHB54fl4jpx2Y4M9t1ZA,,,Yes,Yes
Published,Frisco-2,Aqua-Tots Swim School West Frisco,5530 Farm to Market Road 423,,,,,,Frisco,TX,US,75034,(469) 209-6400,,https://www.aqua-tots.com/west-frisco/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming instructor,Baby swimming school",,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-14:00,2026-09-07: x,"Aqua-Tots Swim School in Frisco provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,(469) 209-8001,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520West%2520Frisco,https://www.facebook.com/AquaTotsWestFrisco/,https://www.instagram.com/aquatots_westfrisco/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,100-1,Aqua-Tots Swim School Glendale,18295 North 83rd Avenue,,,,,,Glendale,AZ,US,85308,(623) 376-6554,,https://www.aqua-tots.com/glendale/?utm_source=google&utm_medium=organic&utm_campaign=local-seo,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Indoor swimming pool",09:00-16:30,09:00-20:00,15:00-20:00,15:00-20:00,09:00-20:00,15:00-20:30,09:00-14:30,"2026-09-05: x, 2026-09-06: x, 2026-09-07: x","Aqua-Tots Swim School in Glendale provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and 'safety first, fun every second' approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,+1 623-376-6554,,,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,,No,,Yes,,,,,,Yes,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520Glendale,https://www.facebook.com/AquaTotsGlendale/,https://www.instagram.com/aquatotspeoria/,,https://www.pinterest.com/aquatotsswimschool/,,https://www.tiktok.com/@aquatotsglendaleaz,,,https://www.youtube.com/@aquatots,,,No,Yes
Published,La Mesa,Aqua-Tots Swim School La Mesa,5628 Lake Murray Blvd.,,,,,,La Mesa,CA,US,91942,(619) 745-6100,,https://www.aqua-tots.com/la-mesa/?utm_source=Google&utm_medium=Organic&utm_campaign=LocalSEO,Swimming school,"Swim club,Swimming pool,Swimwear store,Swimming facility,Swimming instructor,Baby swimming school,Public swimming pool",08:30-15:00,10:00-20:00,09:00-20:00,09:00-20:00,10:00-20:00,09:00-17:30,08:30-15:00,,"Aqua-Tots Swim School in La Mesa provides year-round swimming lessons for kids of all ages, including swim lessons for babies and toddlers. Our world-renowned swimming instruction and ""safety first, fun every second"" approach features certified swim instructors, a family-friendly environment, and state-of-the-art facility with a cozy 90° pool. Aqua-Tots serves more than 150 communities worldwide and is trusted by parents to teach five million swim lessons every year. Since 1991, we've been committed to a legacy of safety; please visit our website to learn more about swim lessons for children at Aqua-Tots.",,aqua-tots,,,,,Yes,Yes,,,,,Yes,,,,,,,,,,,,Yes,,Yes,,Yes,,Yes,,No,,Yes,,,,,,,,Yes,Yes,https://www.aqua-tots.com/sign-up/?utm_source=GBP&utm_medium=Appointment&utm_campaign=Aqua-Tots%2520Swim%2520School%2520La%2520Mesa,https://www.facebook.com/aquatotslamesa/,https://www.instagram.com/aquatotssandiego/,,https://www.pinterest.com/aquatotsswimschool/,,,,,https://www.youtube.com/channel/UCvKVHB54fl4jpx2Y4M9t1ZA,,,No,Yes
